South Alabama,-2.44,.294,.383,.491,50.1,52.5,8.1,6.6,.457,18.8,29.9,.204
South Carolina State,-7.84,.372,.409,.524,47.1,55.5,9.1,8.7,.487,18.4,25.8,.259
South Carolina Upstate,-3.53,.364,.409,.538,52.1,55.5,9.4,9.7,.502,15.5,28.2,.258
South Carolina,8.52,.400,.366,.513,48.3,55.4,11.5,8.3,.472,18.6,30.8,.278
South Dakota State,-3.32,.210,.419,.533,47.1,44.9,6.9,7.0,.508,14.7,22.5,.155
South Dakota,-5.46,.336,.373,.552,46.9,37.8,6.7,6.3,.518,15.0,21.2,.243
South Florida,4.51,.326,.425,.520,50.1,58.7,8.5,8.6,.485,17.2,27.1,.233
Southeast Missouri State,-4.31,.395,.379,.561,51.9,50.7,8.6,8.5,.521,16.1,27.5,.290
Southeastern Louisiana,-5.06,.263,.389,.558,52.8,47.3,10.2,7.5,.536,17.7,31.5,.185
Southern California,5.28,.253,.352,.472,45.7,49.4,9.0,8.4,.440,13.3,26.7,.178
SIU Edwardsville,-3.98,.357,.404,.519,48.4,57.9,10.5,8.8,.476,17.3,25.1,.261
Southern Illinois,0.91,.271,.326,.530,50.2,47.1,8.9,11.2,.496,17.0,21.9,.203
Southern Methodist,3.53,.240,.343,.478,48.3,51.0,10.2,11.9,.450,14.4,28.2,.166
Southern Mississippi,-0.21,.291,.435,.556,51.5,57.5,10.3,7.5,.529,14.4,26.9,.209
Southern Utah,-4.78,.281,.397,.532,46.6,47.9,8.0,9.0,.499,15.4,21.8,.207
Southern,-5.65,.470,.370,.546,53.0,51.5,8.9,9.9,.503,23.5,29.7,.331
St. Bonaventure,3.75,.228,.457,.525,48.8,58.5,7.9,7.1,.501,16.6,23.1,.161
St. Francis (NY),-7.70,.328,.311,.536,50.4,50.6,8.9,10.2,.507,16.8,26.9,.226
St. John's (NY),5.85,.320,.383,.524,50.4,51.9,8.3,9.1,.490,19.0,31.1,.226
St. Thomas (MN),-4.99,.310,.405,.593,54.5,47.5,5.0,10.0,.567,15.0,23.3,.226
Stanford,8.39,.287,.394,.535,44.7,46.6,10.6,10.6,.510,14.8,22.5,.196
Stephen F. Austin,-1.25,.351,.383,.520,47.9,51.7,9.9,8.4,.481,21.7,30.6,.252
Stetson,-3.22,.245,.412,.545,48.6,55.8,9.1,8.3,.525,15.3,24.9,.168
Stony Brook,-4.92,.230,.408,.545,51.5,51.0,8.5,7.9,.525,15.4,29.1,.158
Syracuse,7.30,.230,.496,.537,51.2,70.2,9.2,8.3,.509,14.8,30.1,.172
Tarleton State,-0.07,.353,.420,.544,52.8,58.9,7.2,13.4,.512,21.5,27.7,.247
Temple,4.14,.312,.368,.493,48.8,55.4,8.9,8.8,.453,14.8,29.6,.227
Tennessee-Martin,-2.46,.363,.388,.535,50.5,55.5,9.7,12.8,.497,15.8,29.0,.261
Tennessee State,-6.80,.375,.373,.539,48.6,54.3,9.6,9.4,.501,17.6,26.1,.267
Tennessee Tech,-2.44,.234,.399,.543,48.9,62.2,9.3,7.9,.518,16.3,28.4,.171
Tennessee,10.26,.310,.397,.503,47.5,51.4,9.6,8.2,.468,20.9,26.3,.217
Texas A&M-Corpus Christi,-8.89,.398,.430,.534,47.0,55.5,8.8,9.9,.485,20.8,27.3,.299
Texas A&M,6.10,.342,.382,.523,49.6,64.2,10.4,12.0,.483,21.6,33.3,.251
UT Arlington,-0.45,.304,.400,.514,49.8,65.0,10.3,7.8,.482,17.1,30.8,.214
TCU,8.40,.262,.347,.506,43.6,54.2,10.6,8.6,.477,16.7,25.6,.184
UTEP,-0.40,.385,.331,.528,53.3,51.2,8.2,6.6,.501,19.4,28.8,.247
Texas-Rio Grande Valley,-0.41,.351,.397,.537,52.9,60.6,9.7,9.9,.504,15.0,31.2,.245
UTSA,-1.14,.310,.383,.546,48.9,56.0,9.8,9.2,.526,15.6,24.2,.202
Texas Southern,-6.04,.336,.371,.488,46.0,49.5,11.8,6.5,.459,15.0,27.1,.214
Texas State,-2.91,.330,.388,.521,47.5,52.5,8.9,6.8,.485,19.7,26.8,.236
Texas Tech,7.78,.314,.457,.491,44.9,54.2,10.3,7.3,.459,20.8,25.4,.212
Texas,7.54,.354,.338,.502,48.3,43.6,8.9,8.4,.469,20.8,28.1,.234
Toledo,-2.89,.242,.423,.487,46.3,49.4,7.4,10.9,.462,13.7,25.7,.161
Towson,-2.41,.305,.421,.511,44.8,45.5,7.1,8.8,.477,16.8,26.3,.218
Troy,-3.10,.321,.375,.507,47.2,51.9,11.6,10.8,.473,19.0,26.0,.223
Tulane,4.75,.284,.452,.528,55.2,65.1,6.7,13.1,.499,17.6,31.9,.202
Tulsa,3.90,.285,.450,.548,51.4,55.3,10.8,11.1,.525,18.3,29.1,.196
UCLA,8.06,.287,.381,.504,47.2,52.1,6.9,7.4,.471,17.9,24.5,.205
Utah State,5.42,.289,.392,.527,47.4,55.1,8.9,8.8,.495,16.1,22.5,.209
Utah Valley,-1.30,.276,.366,.474,44.1,51.4,11.1,8.5,.444,14.3,24.1,.186
Utah,7.06,.288,.352,.518,49.7,50.5,9.3,10.9,.488,13.5,28.9,.202
Valparaiso,1.54,.226,.369,.547,51.2,50.6,8.4,8.6,.522,15.2,20.5,.168
Vanderbilt,8.06,.357,.401,.523,50.8,55.2,10.0,13.0,.482,19.0,29.0,.260
Vermont,-5.06,.219,.384,.506,45.7,44.1,7.7,8.4,.484,15.6,18.9,.151
Villanova,9.92,.255,.427,.512,47.7,49.3,7.1,10.3,.478,16.6,26.7,.192
Virginia Commonwealth,4.72,.368,.357,.481,51.9,53.6,10.9,7.2,.436,21.7,31.4,.258
VMI,-1.73,.242,.469,.521,50.2,47.4,9.5,11.7,.492,12.9,28.0,.178
Virginia Tech,4.99,.240,.363,.515,48.8,49.5,10.1,9.7,.485,16.8,26.9,.179
Virginia,6.11,.242,.379,.520,49.6,51.7,9.2,10.4,.495,16.1,28.3,.171
Wagner,-8.52,.394,.401,.515,46.1,53.3,8.6,6.4,.476,19.9,26.2,.271
Wake Forest,4.44,.275,.363,.503,47.9,49.3,10.7,7.7,.472,15.4,26.1,.193
Washington State,5.91,.313,.364,.508,47.9,48.4,7.3,9.2,.471,18.7,28.2,.226
Washington,7.04,.302,.347,.533,54.0,54.7,7.6,9.6,.502,18.8,34.8,.216
Weber State,-5.01,.236,.396,.535,50.9,52.3,7.6,5.0,.510,18.2,24.3,.170
West Virginia,10.59,.351,.367,.534,53.0,54.4,9.8,7.4,.501,19.4,33.7,.245
Western Carolina,-1.47,.297,.455,.551,49.8,53.2,8.8,11.3,.522,12.6,27.4,.215
Western Illinois,-5.42,.311,.328,.561,47.5,44.1,7.3,7.7,.524,15.5,20.7,.240
Western Kentucky,0.94,.160,.445,.510,51.1,60.1,9.2,7.6,.491,17.2,28.4,.116
Western Michigan,-1.13,.300,.398,.556,52.1,48.9,10.9,12.9,.528,12.9,30.9,.214
Wichita State,6.67,.295,.369,.502,48.8,51.8,9.7,11.5,.468,17.9,27.0,.208
William & Mary,-1.70,.263,.413,.555,50.4,52.5,13.0,13.8,.532,16.0,26.4,.186
Winthrop,-3.56,.329,.413,.536,47.9,46.0,10.4,8.5,.504,17.3,25.3,.232
Wisconsin,9.79,.268,.340,.516,49.7,47.0,6.9,9.0,.491,15.2,23.3,.182
Wofford,-1.42,.285,.463,.556,46.7,49.7,9.1,8.5,.527,18.5,21.5,.210
Wright State,-5.81,.247,.350,.536,49.0,42.2,10.6,6.3,.511,16.3,27.7,.176
Wyoming,2.79,.226,.390,.500,47.4,41.2,7.3,7.8,.472,13.8,23.7,.163
Xavier,9.07,.237,.368,.513,47.8,49.1,9.7,9.6,.483,16.4,25.5,.175
Yale,-1.56,.319,.412,.516,49.9,48.1,10.4,9.7,.485,16.7,26.8,.218
Youngstown State,-6.91,.274,.363,.531,48.3,49.7,8.6,8.4,.500,15.3,27.0,.198
